"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Black or Black British","Black or Black British","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mixed","Mixed","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS150","Detentions ended in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","20"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS150b","Median length of detentions in days which ended in the reporting period","24"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","137"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS151b","Median length of detentions in days which are active at the end of the reporting period","134"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Known","Not Known","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Not Stated","Not Stated","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","94"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS151b","Median length of detentions in days which are active at the end of the reporting period","63"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Other Ethnic Groups","Other Ethnic Groups","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","White or White British","White or White British","MHS150","Detentions ended in the reporting period","45"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","White or White British","White or White British","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","82"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","White or White British","White or White British","MHS150b","Median length of detentions in days which ended in the reporting period","26"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","White or White British","White or White British","MHS151","Detentions active at the end of the reporting period","90"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","White or White British","White or White British","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","89"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","White or White British","White or White British","MHS151b","Median length of detentions in days which are active at the end of the reporting period","49"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","White or White British","White or White British","MHS81","Detentions in the reporting period","25"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR117","New Very Urgent Referrals to Crisis Care teams in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR117a","New Very Urgent Referrals to Crisis Care teams in the reporting period, Aged 18 and over","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR117b","New Very Urgent Referrals to Crisis Care teams in the reporting period, Aged under 18","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR118","New Very Urgent Referrals to Crisis Care teams in the reporting period with first face to face contact","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR118a","New Very Urgent Referrals to Crisis Care teams in the reporting period with first face to face contact, Aged 18 and over","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR118b","New Very Urgent Referrals to Crisis Care teams in the reporting period with first face to face contact, Aged under 18","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR119","New Very Urgent Referrals to Crisis Care teams in the reporting period with first face to face contact within 4 hours of referral","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR119a","New Very Urgent Referrals to Crisis Care teams in the reporting period with first face to face contact within 4 hours of referral, Aged 18 and over","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR119b","New Very Urgent Referrals to Crisis Care teams in the reporting period with first face to face contact within 4 hours of referral, Aged under 18","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","CCR120","New Urgent Referrals to Crisis Care teams in the reporting period with first face to face contact within 24 hours of referral","40"
